julia version 1.10.5
Starting optimization with optimizer DiffEvoOpt{FitPopulation{Float64}, RadiusLimitedSelector, BlackBoxOptim.AdaptiveDiffEvoRandBin{3}, RandomBound{ContinuousRectSearchSpace}}
0.00 secs, 0 evals, 0 steps
2054.37 secs, 2688 evals, 2617 steps, improv/step: 0.308 (last = 0.3333), fitness=1.467847551
2061.36 secs, 2691 evals, 2620 steps, improv/step: 0.308 (last = 0.3333), fitness=1.467847551
2068.43 secs, 2696 evals, 2625 steps, improv/step: 0.308 (last = 0.4000), fitness=1.467847551
2075.45 secs, 2697 evals, 2626 steps, improv/step: 0.308 (last = 0.0000), fitness=1.467847551
2082.44 secs, 2701 evals, 2630 steps, improv/step: 0.308 (last = 0.2500), fitness=1.467847551
2089.07 secs, 2702 evals, 2631 steps, improv/step: 0.308 (last = 0.0000), fitness=1.467847551
2095.70 secs, 2703 evals, 2632 steps, improv/step: 0.308 (last = 0.0000), fitness=1.467847551
2102.50 secs, 2705 evals, 2634 steps, improv/step: 0.308 (last = 0.0000), fitness=1.467847551
2109.33 secs, 2706 evals, 2635 steps, improv/step: 0.308 (last = 1.0000), fitness=1.467847551
2116.12 secs, 2707 evals, 2636 steps, improv/step: 0.308 (last = 0.0000), fitness=1.467847551
2122.78 secs, 2710 evals, 2639 steps, improv/step: 0.307 (last = 0.0000), fitness=1.467847551
2129.45 secs, 2715 evals, 2644 steps, improv/step: 0.307 (last = 0.2000), fitness=1.467847551
2136.04 secs, 2716 evals, 2645 steps, improv/step: 0.307 (last = 0.0000), fitness=1.467847551
2142.65 secs, 2717 evals, 2646 steps, improv/step: 0.307 (last = 0.0000), fitness=1.467847551
2149.32 secs, 2722 evals, 2651 steps, improv/step: 0.307 (last = 0.2000), fitness=1.467847551
2155.96 secs, 2724 evals, 2653 steps, improv/step: 0.307 (last = 0.5000), fitness=1.467847551
2162.56 secs, 2725 evals, 2654 steps, improv/step: 0.307 (last = 0.0000), fitness=1.467847551
2169.27 secs, 2727 evals, 2656 steps, improv/step: 0.306 (last = 0.0000), fitness=1.467847551
2177.58 secs, 2731 evals, 2660 steps, improv/step: 0.306 (last = 0.2500), fitness=1.467847551
2184.02 secs, 2736 evals, 2665 steps, improv/step: 0.306 (last = 0.0000), fitness=1.467847551
2190.76 secs, 2738 evals, 2667 steps, improv/step: 0.306 (last = 0.5000), fitness=1.467847551
2197.48 secs, 2745 evals, 2674 steps, improv/step: 0.306 (last = 0.1429), fitness=1.396909116
2204.17 secs, 2749 evals, 2678 steps, improv/step: 0.305 (last = 0.0000), fitness=1.396909116
2211.40 secs, 2752 evals, 2681 steps, improv/step: 0.305 (last = 0.0000), fitness=1.396909116
2218.19 secs, 2753 evals, 2682 steps, improv/step: 0.305 (last = 1.0000), fitness=1.396909116
2225.35 secs, 2756 evals, 2685 steps, improv/step: 0.305 (last = 0.0000), fitness=1.396909116
2232.13 secs, 2759 evals, 2688 steps, improv/step: 0.305 (last = 0.3333), fitness=1.396909116
2238.83 secs, 2763 evals, 2692 steps, improv/step: 0.304 (last = 0.0000), fitness=1.396909116
2245.55 secs, 2766 evals, 2695 steps, improv/step: 0.304 (last = 0.0000), fitness=1.396909116
2253.01 secs, 2774 evals, 2703 steps, improv/step: 0.303 (last = 0.0000), fitness=1.396909116
2259.80 secs, 2777 evals, 2706 steps, improv/step: 0.303 (last = 0.3333), fitness=1.396909116
2266.82 secs, 2779 evals, 2708 steps, improv/step: 0.303 (last = 0.0000), fitness=1.396909116
2273.61 secs, 2780 evals, 2709 steps, improv/step: 0.303 (last = 0.0000), fitness=1.396909116
2280.43 secs, 2781 evals, 2710 steps, improv/step: 0.303 (last = 0.0000), fitness=1.396909116
2287.06 secs, 2782 evals, 2711 steps, improv/step: 0.302 (last = 0.0000), fitness=1.396909116
2293.79 secs, 2785 evals, 2714 steps, improv/step: 0.303 (last = 0.6667), fitness=1.396909116
2300.53 secs, 2787 evals, 2716 steps, improv/step: 0.303 (last = 0.0000), fitness=1.396909116
2307.36 secs, 2794 evals, 2723 steps, improv/step: 0.302 (last = 0.1429), fitness=1.396909116
2315.71 secs, 2795 evals, 2724 steps, improv/step: 0.302 (last = 1.0000), fitness=1.396909116
2322.71 secs, 2797 evals, 2726 steps, improv/step: 0.303 (last = 0.5000), fitness=1.396909116
2329.63 secs, 2800 evals, 2729 steps, improv/step: 0.303 (last = 0.3333), fitness=1.396909116
2337.87 secs, 2805 evals, 2734 steps, improv/step: 0.302 (last = 0.2000), fitness=1.396909116
2344.99 secs, 2810 evals, 2739 steps, improv/step: 0.302 (last = 0.2000), fitness=1.396909116
2351.66 secs, 2817 evals, 2746 steps, improv/step: 0.302 (last = 0.1429), fitness=1.396909116
2358.67 secs, 2819 evals, 2748 steps, improv/step: 0.302 (last = 0.5000), fitness=1.396909116
2365.79 secs, 2824 evals, 2753 steps, improv/step: 0.301 (last = 0.0000), fitness=1.396909116
2374.10 secs, 2825 evals, 2754 steps, improv/step: 0.302 (last = 1.0000), fitness=1.396909116
2386.17 secs, 2832 evals, 2761 steps, improv/step: 0.301 (last = 0.0000), fitness=1.396909116
2394.28 secs, 2838 evals, 2767 steps, improv/step: 0.301 (last = 0.1667), fitness=1.396909116
2406.31 secs, 2839 evals, 2768 steps, improv/step: 0.301 (last = 1.0000), fitness=1.396909116
2414.90 secs, 2840 evals, 2769 steps, improv/step: 0.301 (last = 0.0000), fitness=1.396909116
2422.52 secs, 2842 evals, 2771 steps, improv/step: 0.301 (last = 0.5000), fitness=1.396909116
2431.25 secs, 2843 evals, 2772 steps, improv/step: 0.301 (last = 1.0000), fitness=1.396909116
2441.38 secs, 2844 evals, 2773 steps, improv/step: 0.301 (last = 1.0000), fitness=1.396909116
2448.76 secs, 2846 evals, 2775 steps, improv/step: 0.301 (last = 0.0000), fitness=1.396909116
2455.68 secs, 2847 evals, 2776 steps, improv/step: 0.301 (last = 0.0000), fitness=1.396909116
2465.40 secs, 2850 evals, 2779 steps, improv/step: 0.301 (last = 0.0000), fitness=1.396909116
2472.34 secs, 2852 evals, 2781 steps, improv/step: 0.301 (last = 0.0000), fitness=1.396909116
2480.03 secs, 2854 evals, 2783 steps, improv/step: 0.301 (last = 0.5000), fitness=1.396909116
2487.16 secs, 2857 evals, 2786 steps, improv/step: 0.301 (last = 0.3333), fitness=1.396909116
2494.85 secs, 2863 evals, 2792 steps, improv/step: 0.301 (last = 0.1667), fitness=1.396909116
2503.28 secs, 2865 evals, 2794 steps, improv/step: 0.301 (last = 0.5000), fitness=1.396909116
2510.98 secs, 2868 evals, 2797 steps, improv/step: 0.301 (last = 0.3333), fitness=1.396909116
2517.92 secs, 2869 evals, 2798 steps, improv/step: 0.301 (last = 1.0000), fitness=1.396909116
2528.80 secs, 2872 evals, 2801 steps, improv/step: 0.301 (last = 0.3333), fitness=1.396909116
2536.68 secs, 2875 evals, 2804 steps, improv/step: 0.301 (last = 0.0000), fitness=1.396909116
2543.87 secs, 2880 evals, 2809 steps, improv/step: 0.300 (last = 0.2000), fitness=1.396909116
2550.59 secs, 2882 evals, 2811 steps, improv/step: 0.300 (last = 0.0000), fitness=1.396909116
2559.56 secs, 2885 evals, 2814 steps, improv/step: 0.300 (last = 0.3333), fitness=1.396909116
2566.55 secs, 2886 evals, 2815 steps, improv/step: 0.300 (last = 0.0000), fitness=1.396909116
2573.35 secs, 2893 evals, 2822 steps, improv/step: 0.299 (last = 0.0000), fitness=1.396909116
2579.84 secs, 2894 evals, 2823 steps, improv/step: 0.300 (last = 1.0000), fitness=1.396909116
2586.59 secs, 2896 evals, 2825 steps, improv/step: 0.300 (last = 0.5000), fitness=1.396909116
2593.32 secs, 2897 evals, 2826 steps, improv/step: 0.300 (last = 1.0000), fitness=1.396909116
2600.08 secs, 2899 evals, 2828 steps, improv/step: 0.300 (last = 0.5000), fitness=1.396909116
2607.27 secs, 2904 evals, 2833 steps, improv/step: 0.300 (last = 0.2000), fitness=1.396909116
2613.74 secs, 2905 evals, 2834 steps, improv/step: 0.300 (last = 0.0000), fitness=1.396909116
2621.12 secs, 2907 evals, 2836 steps, improv/step: 0.300 (last = 0.5000), fitness=1.396909116
2627.76 secs, 2909 evals, 2838 steps, improv/step: 0.300 (last = 0.0000), fitness=1.396909116
2635.40 secs, 2913 evals, 2842 steps, improv/step: 0.299 (last = 0.0000), fitness=1.396909116
2642.19 secs, 2916 evals, 2845 steps, improv/step: 0.299 (last = 0.0000), fitness=1.396909116
2649.84 secs, 2922 evals, 2851 steps, improv/step: 0.298 (last = 0.0000), fitness=1.396909116
2656.29 secs, 2923 evals, 2852 steps, improv/step: 0.298 (last = 0.0000), fitness=1.396909116
2663.67 secs, 2928 evals, 2857 steps, improv/step: 0.298 (last = 0.0000), fitness=1.396909116
2670.47 secs, 2929 evals, 2858 steps, improv/step: 0.298 (last = 1.0000), fitness=1.396909116
2677.76 secs, 2930 evals, 2859 steps, improv/step: 0.298 (last = 0.0000), fitness=1.396909116
2686.62 secs, 2931 evals, 2860 steps, improv/step: 0.298 (last = 0.0000), fitness=1.396909116
2694.97 secs, 2932 evals, 2861 steps, improv/step: 0.298 (last = 0.0000), fitness=1.396909116
2702.70 secs, 2934 evals, 2863 steps, improv/step: 0.298 (last = 0.0000), fitness=1.396909116
2709.69 secs, 2936 evals, 2865 steps, improv/step: 0.297 (last = 0.0000), fitness=1.396909116
2716.85 secs, 2945 evals, 2874 steps, improv/step: 0.297 (last = 0.1111), fitness=1.396909116
2723.50 secs, 2946 evals, 2875 steps, improv/step: 0.297 (last = 1.0000), fitness=1.396909116
2730.13 secs, 2947 evals, 2876 steps, improv/step: 0.297 (last = 0.0000), fitness=1.396909116
2737.20 secs, 2949 evals, 2878 steps, improv/step: 0.297 (last = 0.0000), fitness=1.396909116
2743.95 secs, 2950 evals, 2879 steps, improv/step: 0.297 (last = 0.0000), fitness=1.396909116
2752.89 secs, 2951 evals, 2880 steps, improv/step: 0.297 (last = 1.0000), fitness=1.396909116
2761.20 secs, 2952 evals, 2881 steps, improv/step: 0.297 (last = 1.0000), fitness=1.396909116
2769.05 secs, 2953 evals, 2882 steps, improv/step: 0.297 (last = 1.0000), fitness=1.396909116
2777.27 secs, 2956 evals, 2885 steps, improv/step: 0.297 (last = 0.0000), fitness=1.396909116
2786.19 secs, 2960 evals, 2889 steps, improv/step: 0.297 (last = 0.0000), fitness=1.396909116
2794.31 secs, 2962 evals, 2891 steps, improv/step: 0.296 (last = 0.0000), fitness=1.396909116
2802.38 secs, 2964 evals, 2893 steps, improv/step: 0.296 (last = 0.0000), fitness=1.396909116
2809.84 secs, 2967 evals, 2896 steps, improv/step: 0.296 (last = 0.0000), fitness=1.396909116
2819.14 secs, 2968 evals, 2897 steps, improv/step: 0.296 (last = 0.0000), fitness=1.396909116
2827.64 secs, 2969 evals, 2898 steps, improv/step: 0.296 (last = 0.0000), fitness=1.396909116
2838.66 secs, 2970 evals, 2899 steps, improv/step: 0.296 (last = 1.0000), fitness=1.396909116
2846.23 secs, 2977 evals, 2906 steps, improv/step: 0.296 (last = 0.1429), fitness=1.396909116
2854.02 secs, 2980 evals, 2909 steps, improv/step: 0.296 (last = 0.3333), fitness=1.396909116
2860.54 secs, 2983 evals, 2912 steps, improv/step: 0.295 (last = 0.0000), fitness=1.396909116
2867.16 secs, 2984 evals, 2913 steps, improv/step: 0.296 (last = 1.0000), fitness=1.396909116
2874.55 secs, 2986 evals, 2915 steps, improv/step: 0.295 (last = 0.0000), fitness=1.396909116
2881.73 secs, 2988 evals, 2917 steps, improv/step: 0.296 (last = 0.5000), fitness=1.396909116
2889.50 secs, 2990 evals, 2919 steps, improv/step: 0.296 (last = 0.5000), fitness=1.396909116
2898.64 secs, 2993 evals, 2922 steps, improv/step: 0.295 (last = 0.0000), fitness=1.396909116
2905.82 secs, 2995 evals, 2924 steps, improv/step: 0.295 (last = 0.5000), fitness=1.389396378
2912.70 secs, 2997 evals, 2926 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
2919.66 secs, 2998 evals, 2927 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
2927.04 secs, 2999 evals, 2928 steps, improv/step: 0.295 (last = 1.0000), fitness=1.389396378
2933.76 secs, 3000 evals, 2929 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
2940.44 secs, 3001 evals, 2930 steps, improv/step: 0.296 (last = 1.0000), fitness=1.389396378
2946.89 secs, 3002 evals, 2931 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
2953.39 secs, 3003 evals, 2932 steps, improv/step: 0.296 (last = 1.0000), fitness=1.389396378
2963.96 secs, 3004 evals, 2933 steps, improv/step: 0.296 (last = 1.0000), fitness=1.389396378
2972.71 secs, 3009 evals, 2938 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
2979.20 secs, 3010 evals, 2939 steps, improv/step: 0.296 (last = 1.0000), fitness=1.389396378
2986.28 secs, 3011 evals, 2940 steps, improv/step: 0.296 (last = 0.0000), fitness=1.389396378
2993.48 secs, 3013 evals, 2942 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3000.71 secs, 3014 evals, 2943 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3007.77 secs, 3015 evals, 2944 steps, improv/step: 0.296 (last = 1.0000), fitness=1.389396378
3014.95 secs, 3017 evals, 2946 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3021.70 secs, 3018 evals, 2947 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3032.07 secs, 3022 evals, 2951 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3038.89 secs, 3024 evals, 2953 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3046.22 secs, 3027 evals, 2956 steps, improv/step: 0.294 (last = 0.0000), fitness=1.389396378
3055.06 secs, 3029 evals, 2958 steps, improv/step: 0.294 (last = 0.5000), fitness=1.389396378
3065.57 secs, 3030 evals, 2959 steps, improv/step: 0.295 (last = 1.0000), fitness=1.389396378
3074.19 secs, 3031 evals, 2960 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3081.33 secs, 3032 evals, 2961 steps, improv/step: 0.295 (last = 1.0000), fitness=1.389396378
3090.97 secs, 3034 evals, 2963 steps, improv/step: 0.295 (last = 0.5000), fitness=1.389396378
3099.28 secs, 3035 evals, 2964 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3106.35 secs, 3037 evals, 2966 steps, improv/step: 0.295 (last = 0.5000), fitness=1.389396378
3114.11 secs, 3038 evals, 2967 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3121.15 secs, 3040 evals, 2969 steps, improv/step: 0.295 (last = 0.0000), fitness=1.389396378
3128.12 secs, 3045 evals, 2974 steps, improv/step: 0.294 (last = 0.0000), fitness=1.389396378
3135.30 secs, 3049 evals, 2978 steps, improv/step: 0.294 (last = 0.0000), fitness=1.389396378
3142.66 secs, 3050 evals, 2979 steps, improv/step: 0.294 (last = 0.0000), fitness=1.389396378
3151.62 secs, 3054 evals, 2983 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3158.75 secs, 3055 evals, 2984 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3165.68 secs, 3057 evals, 2986 steps, improv/step: 0.293 (last = 0.5000), fitness=1.389396378
3172.72 secs, 3058 evals, 2987 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3179.33 secs, 3059 evals, 2988 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3186.39 secs, 3063 evals, 2992 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3193.59 secs, 3069 evals, 2998 steps, improv/step: 0.293 (last = 0.1667), fitness=1.389396378
3200.31 secs, 3071 evals, 3000 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3206.96 secs, 3072 evals, 3001 steps, improv/step: 0.293 (last = 1.0000), fitness=1.389396378
3213.57 secs, 3075 evals, 3004 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3220.34 secs, 3077 evals, 3006 steps, improv/step: 0.292 (last = 0.5000), fitness=1.389396378
3227.05 secs, 3078 evals, 3007 steps, improv/step: 0.293 (last = 1.0000), fitness=1.389396378
3233.94 secs, 3079 evals, 3008 steps, improv/step: 0.293 (last = 1.0000), fitness=1.389396378
3241.20 secs, 3081 evals, 3010 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3248.67 secs, 3082 evals, 3011 steps, improv/step: 0.293 (last = 1.0000), fitness=1.389396378
3257.33 secs, 3084 evals, 3013 steps, improv/step: 0.293 (last = 0.5000), fitness=1.389396378
3265.15 secs, 3086 evals, 3015 steps, improv/step: 0.293 (last = 0.5000), fitness=1.389396378
3271.91 secs, 3087 evals, 3016 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3279.64 secs, 3088 evals, 3017 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3286.87 secs, 3089 evals, 3018 steps, improv/step: 0.293 (last = 1.0000), fitness=1.389396378
3293.99 secs, 3091 evals, 3020 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3303.47 secs, 3096 evals, 3025 steps, improv/step: 0.293 (last = 0.0000), fitness=1.389396378
3310.63 secs, 3098 evals, 3027 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3317.56 secs, 3099 evals, 3028 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3325.67 secs, 3100 evals, 3029 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3332.47 secs, 3102 evals, 3031 steps, improv/step: 0.292 (last = 0.5000), fitness=1.389396378
3340.14 secs, 3104 evals, 3033 steps, improv/step: 0.292 (last = 0.5000), fitness=1.389396378
3348.43 secs, 3105 evals, 3034 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3356.11 secs, 3107 evals, 3036 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3366.44 secs, 3108 evals, 3037 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3373.62 secs, 3109 evals, 3038 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3380.81 secs, 3110 evals, 3039 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3389.53 secs, 3114 evals, 3043 steps, improv/step: 0.292 (last = 0.2500), fitness=1.389396378
3397.27 secs, 3115 evals, 3044 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3404.65 secs, 3118 evals, 3047 steps, improv/step: 0.291 (last = 0.0000), fitness=1.389396378
3411.52 secs, 3119 evals, 3048 steps, improv/step: 0.292 (last = 1.0000), fitness=1.389396378
3419.97 secs, 3120 evals, 3049 steps, improv/step: 0.292 (last = 1.0000), fitness=1.389396378
3427.80 secs, 3123 evals, 3052 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3434.94 secs, 3124 evals, 3053 steps, improv/step: 0.292 (last = 1.0000), fitness=1.389396378
3443.88 secs, 3126 evals, 3055 steps, improv/step: 0.292 (last = 0.0000), fitness=1.389396378
3451.95 secs, 3134 evals, 3063 steps, improv/step: 0.291 (last = 0.0000), fitness=1.389396378
3459.71 secs, 3138 evals, 3067 steps, improv/step: 0.291 (last = 0.0000), fitness=1.389396378
3467.68 secs, 3140 evals, 3069 steps, improv/step: 0.290 (last = 0.0000), fitness=1.389396378
3477.03 secs, 3142 evals, 3071 steps, improv/step: 0.290 (last = 0.0000), fitness=1.389396378
3485.75 secs, 3146 evals, 3075 steps, improv/step: 0.290 (last = 0.0000), fitness=1.389396378
3493.23 secs, 3149 evals, 3078 steps, improv/step: 0.289 (last = 0.0000), fitness=1.389396378
3500.39 secs, 3150 evals, 3079 steps, improv/step: 0.289 (last = 0.0000), fitness=1.389396378
3507.62 secs, 3151 evals, 3080 steps, improv/step: 0.289 (last = 0.0000), fitness=1.389396378
3515.10 secs, 3154 evals, 3083 steps, improv/step: 0.289 (last = 0.3333), fitness=1.389396378
3522.00 secs, 3156 evals, 3085 steps, improv/step: 0.289 (last = 0.0000), fitness=1.389396378
3530.29 secs, 3157 evals, 3086 steps, improv/step: 0.289 (last = 0.0000), fitness=1.389396378
3541.05 secs, 3163 evals, 3092 steps, improv/step: 0.289 (last = 0.1667), fitness=1.389396378
3548.58 secs, 3164 evals, 3093 steps, improv/step: 0.289 (last = 0.0000), fitness=1.389396378
3558.21 secs, 3165 evals, 3094 steps, improv/step: 0.289 (last = 0.0000), fitness=1.389396378
3566.37 secs, 3167 evals, 3096 steps, improv/step: 0.288 (last = 0.0000), fitness=1.389396378
3574.56 secs, 3168 evals, 3097 steps, improv/step: 0.289 (last = 1.0000), fitness=1.389396378
3586.52 secs, 3169 evals, 3098 steps, improv/step: 0.289 (last = 0.0000), fitness=1.389396378
3593.90 secs, 3170 evals, 3099 steps, improv/step: 0.288 (last = 0.0000), fitness=1.389396378
3602.88 secs, 3172 evals, 3101 steps, improv/step: 0.288 (last = 0.0000), fitness=1.389396378
3610.55 secs, 3174 evals, 3103 steps, improv/step: 0.288 (last = 0.0000), fitness=1.389396378
3618.42 secs, 3175 evals, 3104 steps, improv/step: 0.288 (last = 0.0000), fitness=1.389396378
3626.64 secs, 3176 evals, 3105 steps, improv/step: 0.288 (last = 0.0000), fitness=1.389396378
3634.42 secs, 3177 evals, 3106 steps, improv/step: 0.288 (last = 0.0000), fitness=1.389396378
3642.04 secs, 3183 evals, 3112 steps, improv/step: 0.287 (last = 0.0000), fitness=1.389396378
3649.46 secs, 3184 evals, 3113 steps, improv/step: 0.288 (last = 1.0000), fitness=1.389396378
3656.87 secs, 3190 evals, 3119 steps, improv/step: 0.287 (last = 0.0000), fitness=1.389396378
3666.60 secs, 3193 evals, 3122 steps, improv/step: 0.287 (last = 0.0000), fitness=1.389396378
3675.51 secs, 3198 evals, 3127 steps, improv/step: 0.286 (last = 0.0000), fitness=1.389396378
3683.31 secs, 3201 evals, 3130 steps, improv/step: 0.286 (last = 0.0000), fitness=1.389396378
3690.83 secs, 3203 evals, 3132 steps, improv/step: 0.286 (last = 0.0000), fitness=1.389396378
3697.80 secs, 3204 evals, 3133 steps, improv/step: 0.286 (last = 0.0000), fitness=1.389396378
3705.84 secs, 3206 evals, 3135 steps, improv/step: 0.285 (last = 0.0000), fitness=1.389396378
3712.64 secs, 3207 evals, 3136 steps, improv/step: 0.286 (last = 1.0000), fitness=1.389396378
3719.79 secs, 3208 evals, 3137 steps, improv/step: 0.286 (last = 1.0000), fitness=1.389396378
3726.51 secs, 3211 evals, 3140 steps, improv/step: 0.286 (last = 0.0000), fitness=1.389396378
3733.47 secs, 3214 evals, 3143 steps, improv/step: 0.285 (last = 0.0000), fitness=1.389396378
3740.96 secs, 3215 evals, 3144 steps, improv/step: 0.285 (last = 0.0000), fitness=1.389396378
3748.66 secs, 3218 evals, 3147 steps, improv/step: 0.285 (last = 0.3333), fitness=1.389396378
3756.02 secs, 3229 evals, 3158 steps, improv/step: 0.284 (last = 0.0000), fitness=1.389396378
